track_id,isrc,title,artist_id,supplier_id,is_spatial_ready,ddex_version,license_expiry
b5aa6765-7b22-4bc3,US-MT1-26-14924,Track_Alpha_14924,ART_4093,SUPP_0332,True,ERN 3.8,2029-01-24 00:25:00.003315
c90f4a2e-0de9-4ba8,US-MT1-26-14925,Track_Alpha_14925,ART_3219,SUPP_0145,False,ERN 4.3,2027-07-18 00:25:00.003323
2857a523-1fe9-4695,US-MT1-26-14926,Track_Alpha_14926,ART_2627,SUPP_0125,False,ERN 4.3,2027-05-10 00:25:00.003331
456af21c-6f41-43d0,US-MT1-26-14927,Track_Alpha_14927,ART_2215,SUPP_0284,False,ERN 3.8,2027-04-12 00:25:00.003339
10399caa-8949-4ad5,US-MT1-26-14928,Track_Alpha_14928,ART_2100,SUPP_0107,False,ERN 3.8,2026-11-15 00:25:00.003347
8f626dc5-6751-41c7,US-MT1-26-14929,Track_Alpha_14929,ART_2304,SUPP_0285,False,ERN 4.2,2026-10-07 00:25:00.003354
65dae602-9ab3-40ab,US-MT1-26-23943,Track_Alpha_14930,ART_2387,SUPP_0135,False,ERN 3.8,2027-02-15 00:25:00.003362
3ed8990e-c387-46ef,US-MT1-26-14931,Track_Alpha_14931,ART_1178,SUPP_0374,False,ERN 4.2,2028-07-31 00:25:00.003370
02367c62-3aae-4536,US-MT1-26-14932,Track_Alpha_14932,ART_3285,SUPP_0101,False,ERN 4.3,2027-05-13 00:25:00.003378
4f613b65-27db-4f25,US-MT1-26-14933,Track_Alpha_14933,ART_4206,SUPP_0219,False,ERN 4.2,2027-02-12 00:25:00.003386
e7f64f60-48ed-4174,US-MT1-26-14934,Track_Alpha_14934,ART_3924,SUPP_0006,True,ERN 4.3,2027-02-11 00:25:00.003393
c82c603b-28f7-4287,US-MT1-26-14935,Track_Alpha_14935,ART_3949,SUPP_0215,False,ERN 4.3,2028-01-09 00:25:00.003401
809e936e-0ec7-4688,US-MT1-26-14936,Track_Alpha_14936,ART_1279,SUPP_0168,False,ERN 4.2,2026-11-11 00:25:00.003409
792148af-c169-4a6e,US-MT1-26-14937,Track_Alpha_14937,ART_2042,SUPP_0073,False,ERN 4.3,2026-02-24 00:25:00.003417
58f62214-1eff-413b,US-MT1-26-14938,Track_Alpha_14938,ART_2618,SUPP_0292,False,ERN 3.8,2028-03-19 00:25:00.003425
4547b5d7-ab37-44ba,US-MT1-26-14939,Track_Alpha_14939,ART_3787,SUPP_0026,False,ERN 4.3,2026-07-18 00:25:00.003433
d5e0dcde-6c7f-4150,US-MT1-26-14940,Track_Alpha_14940,ART_1370,SUPP_0276,False,ERN 4.2,2027-03-01 00:25:00.003448
396bf7c3-2c28-47bb,US-MT1-26-14941,Track_Alpha_14941,ART_2800,SUPP_0483,False,ERN 4.3,2026-08-08 00:25:00.003456
4a780acc-5fc2-4c95,US-MT1-26-14942,Track_Alpha_14942,ART_4183,SUPP_0042,False,ERN 4.2,2028-11-13 00:25:00.003463
39e7dfd0-7027-4c03,US-MT1-26-14943,Track_Alpha_14943,ART_4834,SUPP_0306,False,ERN 4.2,2028-08-07 00:25:00.003471
5146f85b-c2fd-4262,US-MT1-26-14944,Track_Alpha_14944,ART_4747,SUPP_0092,True,ERN 4.2,2028-12-08 00:25:00.003480
9fc60a40-bead-412d,US-MT1-26-14945,Track_Alpha_14945,ART_3917,SUPP_0070,False,ERN 4.3,2026-06-12 00:25:00.003488
ed705855-ee90-43c3,US-MT1-26-14946,Track_Alpha_14946,ART_2703,SUPP_0268,True,ERN 3.8,2027-06-30 00:25:00.003495
178430c8-f70e-42fe,US-MT1-26-14947,Track_Alpha_14947,ART_4066,SUPP_0108,True,ERN 4.3,2028-11-20 00:25:00.003503
6ff10c04-0471-4e64,US-MT1-26-14948,Track_Alpha_14948,ART_3268,SUPP_0180,False,ERN 4.2,2028-10-16 00:25:00.003511
dfec4f01-4edd-4c72,US-MT1-26-14949,Track_Alpha_14949,ART_3967,SUPP_0214,False,ERN 4.2,2026-05-10 00:25:00.003519
7e12d61f-f13e-4c69,US-MT1-26-14950,Track_Alpha_14950,ART_1303,SUPP_0446,True,ERN 4.3,2028-08-13 00:25:00.003527
d1cf55f5-c1e4-40f4,US-MT1-26-14951,Track_Alpha_14951,ART_4774,SUPP_0113,False,ERN 4.2,2027-06-05 00:25:00.003535
71b522f8-5e15-457a,US-MT1-26-14952,Track_Alpha_14952,ART_2348,SUPP_0184,False,ERN 4.2,2027-04-23 00:25:00.003542
eb62358f-c6e6-4c5a,US-MT1-26-14953,Track_Alpha_14953,ART_2460,SUPP_0408,False,ERN 4.2,2028-06-30 00:25:00.003550
0581daec-93ae-42d0,US-MT1-26-14954,Track_Alpha_14954,ART_3485,SUPP_0124,False,ERN 4.3,2026-01-31 00:25:00.003558
869697b8-c897-452c,US-MT1-26-14955,Track_Alpha_14955,ART_2193,SUPP_0104,True,ERN 4.3,2026-05-30 00:25:00.003566
52b42016-f839-4803,US-MT1-26-14956,Track_Alpha_14956,ART_3422,SUPP_0236,False,ERN 3.8,2028-01-22 00:25:00.003574
16079899-9ada-49d0,US-MT1-26-14957,Track_Alpha_14957,ART_4628,SUPP_0140,True,ERN 3.8,2028-01-21 00:25:00.003581
5bfa47fd-fb7e-4447,US-MT1-26-14958,Track_Alpha_14958,ART_3428,SUPP_0292,False,ERN 4.3,2026-12-18 00:25:00.003589
fbab7c63-e332-4d69,US-MT1-26-14959,Track_Alpha_14959,ART_4033,SUPP_0157,True,ERN 4.2,2028-12-25 00:25:00.003597
0c04114e-c26d-4d9c,US-MT1-26-14960,Track_Alpha_14960,ART_3061,SUPP_0473,False,ERN 4.2,2026-06-27 00:25:00.003605
4471d354-574c-4356,US-MT1-26-14961,Track_Alpha_14961,ART_3790,SUPP_0395,False,ERN 4.2,2028-06-23 00:25:00.003613
1f25cc2d-9756-466b,US-MT1-26-14962,Track_Alpha_14962,ART_1668,SUPP_0448,False,ERN 4.3,2029-02-02 00:25:00.003621
053b50d0-a2e4-4c81,US-MT1-26-14963,Track_Alpha_14963,ART_1499,SUPP_0273,False,ERN 4.3,2027-11-01 00:25:00.003629
5ad4299a-1b65-497c,US-MT1-26-14964,Track_Alpha_14964,ART_4717,SUPP_0377,False,ERN 4.3,2027-08-20 00:25:00.003636
a43dbfa5-1f02-48bc,US-MT1-26-14965,Track_Alpha_14965,ART_2414,SUPP_0340,False,ERN 4.2,2027-06-04 00:25:00.003644
c26bb815-c2f8-44a5,US-MT1-26-14966,Track_Alpha_14966,ART_2572,SUPP_0116,False,ERN 4.2,2027-07-17 00:25:00.003653
f3bbf888-7ee2-4047,US-MT1-26-14967,Track_Alpha_14967,ART_3612,SUPP_0373,True,ERN 4.2,2026-07-24 00:25:00.003661
50c52654-7b33-44c0,US-MT1-26-14968,Track_Alpha_14968,ART_1529,SUPP_0061,False,ERN 4.3,2026-06-03 00:25:00.003668
f21819d6-9f8f-4b35,US-MT1-26-14969,Track_Alpha_14969,ART_3006,SUPP_0023,False,ERN 4.2,2027-05-25 00:25:00.007733
b586a0c7-b7ee-4fd4,US-MT1-26-14970,Track_Alpha_14970,ART_3539,SUPP_0059,False,ERN 4.3,2027-10-25 00:25:00.007759
d1886358-36e9-4845,US-MT1-26-14971,Track_Alpha_14971,ART_4621,SUPP_0400,False,ERN 4.3,2027-01-08 00:25:00.007768
7b2b5217-47f1-41c9,US-MT1-26-14972,Track_Alpha_14972,ART_4770,SUPP_0361,False,ERN 4.2,2026-05-06 00:25:00.007776
85232e0b-aa4c-44d0,US-MT1-26-14973,Track_Alpha_14973,ART_4456,SUPP_0315,True,ERN 3.8,2028-10-23 00:25:00.007785
3c699ab4-de21-4e37,US-MT1-26-14974,Track_Alpha_14974,ART_2219,SUPP_0264,True,ERN 4.3,2027-12-12 00:25:00.007793
e949fecb-c702-4979,US-MT1-26-14975,Track_Alpha_14975,ART_1754,SUPP_0179,True,ERN 4.3,2026-02-12 00:25:00.007801
ff4f094e-2d72-4c71,US-MT1-26-14976,Track_Alpha_14976,ART_3347,SUPP_0231,False,ERN 4.2,2026-10-14 00:25:00.007809
4f4dbdb2-2241-410e,US-MT1-26-14977,Track_Alpha_14977,ART_1814,SUPP_0475,True,ERN 3.8,2027-08-21 00:25:00.007817
1c817991-c813-48c3,US-MT1-26-14978,Track_Alpha_14978,ART_3594,SUPP_0142,False,ERN 3.8,2026-08-08 00:25:00.007825
299603b7-8e25-4149,US-MT1-26-14979,Track_Alpha_14979,ART_1726,SUPP_0332,False,ERN 4.2,2027-02-01 00:25:00.007833
9550f3ee-a634-4854,US-MT1-26-14980,Track_Alpha_14980,ART_1730,SUPP_0411,False,ERN 3.8,2028-08-05 00:25:00.007841
03f76ae1-701f-49f2,US-MT1-26-14981,Track_Alpha_14981,ART_1827,SUPP_0244,False,ERN 4.2,2028-12-06 00:25:00.007849
12397620-6d5e-4a3e,US-MT1-26-14982,Track_Alpha_14982,ART_3649,SUPP_0080,False,ERN 4.2,2026-11-27 00:25:00.007856
9fa445bb-a605-44a1,US-MT1-26-14983,Track_Alpha_14983,ART_2331,SUPP_0125,False,ERN 3.8,2028-10-10 00:25:00.007864
adbd81ca-abde-47b1,US-MT1-26-14984,Track_Alpha_14984,ART_3046,SUPP_0136,False,ERN 4.3,2027-12-25 00:25:00.007872
d161737f-f9f2-4a4f,US-MT1-26-14985,Track_Alpha_14985,ART_4323,SUPP_0055,True,ERN 3.8,2026-07-09 00:25:00.007880
5347c89f-cea4-46e7,US-MT1-26-14986,Track_Alpha_14986,ART_4079,SUPP_0212,False,ERN 4.3,2027-12-06 00:25:00.007887
1e301fcd-2b9d-4634,US-MT1-26-14987,Track_Alpha_14987,ART_3815,SUPP_0093,False,ERN 4.3,2027-08-18 00:25:00.007895
b5609ba4-889d-445e,US-MT1-26-14988,Track_Alpha_14988,ART_1874,SUPP_0382,False,ERN 4.3,2026-07-20 00:25:00.007903
39ee3b36-ec40-40ad,US-MT1-26-14989,Track_Alpha_14989,ART_4279,SUPP_0458,False,ERN 3.8,2027-07-20 00:25:00.007911
5bcff53e-d7e0-433c,US-MT1-26-14990,Track_Alpha_14990,ART_3984,SUPP_0477,True,ERN 4.3,2026-03-15 00:25:00.007919
45b7405d-4bdf-433b,US-MT1-26-14991,Track_Alpha_14991,ART_3178,SUPP_0291,True,ERN 4.2,2028-03-31 00:25:00.007928
7fab91be-be12-45e7,US-MT1-26-14992,Track_Alpha_14992,ART_4807,SUPP_0127,True,ERN 4.2,2026-06-05 00:25:00.007936
8136d057-f987-4041,US-MT1-26-14993,Track_Alpha_14993,ART_4780,SUPP_0439,False,ERN 4.3,2026-04-15 00:25:00.007943
27b012ad-62df-4207,US-MT1-26-14994,Track_Alpha_14994,ART_3003,SUPP_0216,False,ERN 3.8,2027-04-04 00:25:00.007951
800f8c67-a120-41cd,US-MT1-26-14995,Track_Alpha_14995,ART_2677,SUPP_0198,False,ERN 4.3,2028-05-02 00:25:00.007959
1b8eb2dc-28df-46a6,US-MT1-26-14996,Track_Alpha_14996,ART_4835,SUPP_0019,False,ERN 4.2,2028-06-26 00:25:00.007966
24609438-bc27-4430,US-MT1-26-14997,Track_Alpha_14997,ART_1607,SUPP_0054,True,ERN 4.2,2028-05-16 00:25:00.007974
f0ca1a15-3f57-4029,US-MT1-26-14998,Track_Alpha_14998,ART_3073,SUPP_0245,True,ERN 4.3,2028-02-21 00:25:00.007982
f64d4e2e-ff7c-45c5,US-MT1-26-14999,Track_Alpha_14999,ART_4694,SUPP_0250,False,ERN 3.8,2026-06-21 00:25:00.007990
6c51e786-3f22-4c7a,US-MT1-26-15000,Track_Alpha_15000,ART_2477,SUPP_0059,True,ERN 4.2,2028-12-19 00:25:00.007998
e2051d3a-d9f2-4478,US-MT1-26-15001,Track_Alpha_15001,ART_1634,SUPP_0162,False,ERN 3.8,2026-03-10 00:25:00.008005
002c708d-3d11-4b78,US-MT1-26-15002,Track_Alpha_15002,ART_2209,SUPP_0201,False,ERN 4.2,2026-06-25 00:25:00.008013
e9723897-54e8-46dd,US-MT1-26-15003,Track_Alpha_15003,ART_1483,SUPP_0226,False,ERN 4.2,2027-10-10 00:25:00.008021
554b9e7c-540a-417c,US-MT1-26-15004,Track_Alpha_15004,ART_3727,SUPP_0128,False,ERN 4.3,2028-09-08 00:25:00.008029
be54b20a-c32c-497a,US-MT1-26-15005,Track_Alpha_15005,ART_2074,SUPP_0461,False,ERN 4.2,2027-08-22 00:25:00.008036
84946951-a4af-4691,US-MT1-26-15006,Track_Alpha_15006,ART_2914,SUPP_0044,True,ERN 4.3,2028-05-08 00:25:00.008044
6e3ffd66-5c3a-4def,US-MT1-26-15007,Track_Alpha_15007,ART_3052,SUPP_0196,False,ERN 4.2,2026-09-12 00:25:00.008052
1ded712a-37af-4a3a,US-MT1-26-15008,Track_Alpha_15008,ART_1588,SUPP_0423,False,ERN 4.2,2026-03-09 00:25:00.008060
9613c4d7-18ed-44e4,US-MT1-26-15009,Track_Alpha_15009,ART_4231,SUPP_0491,False,ERN 3.8,2026-03-02 00:25:00.008067
9aaaa9cf-7c6b-44d9,US-MT1-26-15010,Track_Alpha_15010,ART_3255,SUPP_0165,True,ERN 4.3,2027-12-24 00:25:00.008076
1a33df0b-fa5f-4053,US-MT1-26-15011,Track_Alpha_15011,ART_3304,SUPP_0246,False,ERN 3.8,2026-10-05 00:25:00.008084
55194435-3608-4bc0,US-MT1-26-15012,Track_Alpha_15012,ART_2228,SUPP_0225,False,ERN 4.3,2028-07-07 00:25:00.008092
9bdb114a-8605-4c60,US-MT1-26-15013,Track_Alpha_15013,ART_4838,SUPP_0279,False,ERN 3.8,2026-04-28 00:25:00.008100
c95869e1-a0ee-4168,US-MT1-26-15014,Track_Alpha_15014,ART_2973,SUPP_0259,False,ERN 4.2,2027-03-12 00:25:00.008108
4557e575-beca-4dd9,US-MT1-26-15015,Track_Alpha_15015,ART_3058,SUPP_0346,False,ERN 4.3,2028-03-22 00:25:00.008116
25061bae-ab89-4d5c,US-MT1-26-15016,Track_Alpha_15016,ART_1948,SUPP_0196,True,ERN 4.3,2026-08-30 00:25:00.008123
3756b4ad-1c7c-4399,US-MT1-26-15017,Track_Alpha_15017,ART_3055,SUPP_0106,False,ERN 4.3,2026-08-11 00:25:00.008131
c5cfc276-5b5c-4d09,US-MT1-26-15018,Track_Alpha_15018,ART_4480,SUPP_0268,False,ERN 4.2,2027-04-08 00:25:00.008139
75536e50-9c71-4e8e,US-MT1-26-15019,Track_Alpha_15019,ART_3983,SUPP_0231,False,ERN 4.2,2027-12-23 00:25:00.008146
85ed6e9a-cf53-43ac,US-MT1-26-15020,Track_Alpha_15020,ART_3079,SUPP_0404,True,ERN 4.3,2027-11-30 00:25:00.008154
20d17a34-7db7-4c5a,US-MT1-26-15021,Track_Alpha_15021,ART_3007,SUPP_0100,False,ERN 3.8,2028-05-19 00:25:00.008162
e2be2659-408e-49ed,US-MT1-26-15022,Track_Alpha_15022,ART_3587,SUPP_0159,False,ERN 3.8,2027-05-11 00:25:00.008170
0cddf231-274c-4083,US-MT1-26-15023,Track_Alpha_15023,ART_2741,SUPP_0421,False,ERN 4.2,2026-03-02 00:25:00.008177
cadc7dca-780b-402e,US-MT1-26-15024,Track_Alpha_15024,ART_4052,SUPP_0094,True,ERN 4.2,2028-04-07 00:25:00.008185
0ce6e251-4e60-4a27,US-MT1-26-15025,Track_Alpha_15025,ART_1386,SUPP_0415,False,ERN 3.8,2027-01-29 00:25:00.008193
8f4baa86-c5c0-45c5,US-MT1-26-15026,Track_Alpha_15026,ART_2251,SUPP_0206,False,ERN 3.8,2027-07-14 00:25:00.008201
b3b692e2-fd98-493c,US-MT1-26-15027,Track_Alpha_15027,ART_3687,SUPP_0312,False,ERN 4.2,2026-03-01 00:25:00.008208
79397148-2871-4019,US-MT1-26-15028,Track_Alpha_15028,ART_2790,SUPP_0431,False,ERN 3.8,2027-06-19 00:25:00.008216
98b12715-2b02-46ba,US-MT1-26-15029,Track_Alpha_15029,ART_2498,SUPP_0413,True,ERN 3.8,2026-08-01 00:25:00.008224
5589958c-ca62-416e,US-MT1-26-15030,Track_Alpha_15030,ART_4795,SUPP_0234,False,ERN 3.8,2027-07-06 00:25:00.008232
7247d8ef-94c9-486d,US-MT1-26-15031,Track_Alpha_15031,ART_4822,SUPP_0326,False,ERN 4.2,2028-07-27 00:25:00.008239
f0932652-e124-4f1a,US-MT1-26-15032,Track_Alpha_15032,ART_1206,SUPP_0421,False,ERN 3.8,2028-03-10 00:25:00.008247
eb051ad1-825d-45ac,US-MT1-26-15033,Track_Alpha_15033,ART_4389,SUPP_0478,False,ERN 4.3,2027-03-23 00:25:00.008255
d030b5a1-b23e-41c1,US-MT1-26-15034,Track_Alpha_15034,ART_2818,SUPP_0427,False,ERN 4.2,2028-09-17 00:25:00.008262
ad62e7e7-5285-42ef,US-MT1-26-15035,Track_Alpha_15035,ART_2780,SUPP_0153,False,ERN 4.3,2026-10-05 00:25:00.008271
e870b826-986f-494d,US-MT1-26-15036,Track_Alpha_15036,ART_3604,SUPP_0099,False,ERN 4.3,2028-05-05 00:25:00.008279
9beb9220-4498-4876,US-MT1-26-15037,Track_Alpha_15037,ART_4688,SUPP_0237,True,ERN 3.8,2028-12-30 00:25:00.008286
acd2cdd1-bf9e-4e3d,US-MT1-26-15038,Track_Alpha_15038,ART_3395,SUPP_0106,False,ERN 4.3,2026-11-18 00:25:00.008294
b0bd03b7-c458-47b3,US-MT1-26-15039,Track_Alpha_15039,ART_1792,SUPP_0345,False,ERN 4.2,2027-09-28 00:25:00.008302
cdfd598a-5e51-427b,US-MT1-26-15040,Track_Alpha_15040,ART_3281,SUPP_0363,True,ERN 4.2,2028-12-31 00:25:00.008310
62e07902-f360-472d,US-MT1-26-15041,Track_Alpha_15041,ART_2724,SUPP_0129,True,ERN 4.2,2026-07-31 00:25:00.008317
07fdf255-b3b8-486b,US-MT1-26-15042,Track_Alpha_15042,ART_4115,SUPP_0298,False,ERN 4.2,2028-12-27 00:25:00.008325
c651a942-61bc-4463,US-MT1-26-15043,Track_Alpha_15043,ART_2005,SUPP_0492,False,ERN 3.8,2028-06-01 00:25:00.008333
4f9c9341-7470-490e,US-MT1-26-15044,Track_Alpha_15044,ART_3784,SUPP_0042,True,ERN 4.2,2026-04-09 00:25:00.008341
ea83ee5f-202e-423c,US-MT1-26-15045,Track_Alpha_15045,ART_1941,SUPP_0062,False,ERN 4.3,2028-10-21 00:25:00.008349
bf3294ff-ede6-49e9,US-MT1-26-15046,Track_Alpha_15046,ART_2165,SUPP_0072,False,ERN 3.8,2029-01-06 00:25:00.008356
c4b495db-7217-4081,US-MT1-26-15047,Track_Alpha_15047,ART_4719,SUPP_0185,False,ERN 4.2,2026-10-04 00:25:00.008364
a87cc09f-44f1-4ca2,US-MT1-26-15048,Track_Alpha_15048,ART_3223,SUPP_0116,False,ERN 4.3,2027-10-19 00:25:00.008372
f08d27b6-851d-4a93,US-MT1-26-15049,Track_Alpha_15049,ART_2677,SUPP_0303,False,ERN 4.3,2026-02-11 00:25:00.008379
ef9bae2e-fb9f-4f48,US-MT1-26-15050,Track_Alpha_15050,ART_1448,SUPP_0004,False,ERN 4.2,2028-03-08 00:25:00.008387
0bb23187-e1a0-4dee,US-MT1-26-15051,Track_Alpha_15051,ART_1591,SUPP_0474,False,ERN 4.2,2026-05-31 00:25:00.008395
d859e63d-daf9-4c73,US-MT1-26-15052,Track_Alpha_15052,ART_1081,SUPP_0075,True,ERN 4.3,2027-12-07 00:25:00.008402
8271c6ba-e332-4d39,US-MT1-26-15053,Track_Alpha_15053,ART_3182,SUPP_0290,True,ERN 4.3,2026-05-27 00:25:00.008410
e492c3f8-bb8a-4136,US-MT1-26-15054,Track_Alpha_15054,ART_4790,SUPP_0348,False,ERN 4.2,2028-10-27 00:25:00.008418
07bd6af2-af43-4e58,US-MT1-26-15055,Track_Alpha_15055,ART_3903,SUPP_0399,True,ERN 4.3,2026-02-08 00:25:00.008425
774c5a52-d37c-4e57,US-MT1-26-15056,Track_Alpha_15056,ART_4248,SUPP_0082,False,ERN 4.2,2029-02-03 00:25:00.008433
02fd04a8-813c-4b51,US-MT1-26-15057,Track_Alpha_15057,ART_2406,SUPP_0432,False,ERN 3.8,2027-04-09 00:25:00.008449
ac0dd0ac-2a82-42d4,US-MT1-26-15058,Track_Alpha_15058,ART_4314,SUPP_0059,False,ERN 3.8,2027-01-10 00:25:00.008457
b047ca19-4591-4f96,US-MT1-26-15059,Track_Alpha_15059,ART_4638,SUPP_0106,False,ERN 4.2,2026-03-21 00:25:00.008465
dcfc1f71-8419-4464,US-MT1-26-15060,Track_Alpha_15060,ART_4212,SUPP_0116,False,ERN 4.2,2027-07-11 00:25:00.008473
ca91b9f5-2486-4000,US-MT1-26-15061,Track_Alpha_15061,ART_2480,SUPP_0306,True,ERN 4.2,2027-01-28 00:25:00.008481
2b48f05b-0f28-477a,US-MT1-26-15062,Track_Alpha_15062,ART_3487,SUPP_0382,True,ERN 4.3,2028-08-01 00:25:00.008488
af500276-10e8-425f,US-MT1-26-15063,Track_Alpha_15063,ART_2079,SUPP_0346,True,ERN 4.3,2027-09-11 00:25:00.008496
ce483144-bc96-42b1,US-MT1-26-15064,Track_Alpha_15064,ART_4598,SUPP_0081,False,ERN 3.8,2028-09-18 00:25:00.008504
eb0d8e75-de1d-4ac4,US-MT1-26-15065,Track_Alpha_15065,ART_3744,SUPP_0314,False,ERN 4.2,2027-01-08 00:25:00.008512
0752db75-2bfa-4601,US-MT1-26-15066,Track_Alpha_15066,ART_4897,SUPP_0319,True,ERN 4.2,2028-01-21 00:25:00.008519
cfe6bdb6-9351-4bd0,US-MT1-26-15067,Track_Alpha_15067,ART_1418,SUPP_0360,False,ERN 4.2,2028-11-26 00:25:00.008527
532a4202-0650-4786,US-MT1-26-15068,Track_Alpha_15068,ART_1087,SUPP_0140,False,ERN 4.3,2028-09-13 00:25:00.008535
6eaca34e-2cc5-4bee,US-MT1-26-15069,Track_Alpha_15069,ART_4680,SUPP_0221,False,ERN 4.2,2026-07-30 00:25:00.008548
83db45c2-91c7-4539,US-MT1-26-15070,Track_Alpha_15070,ART_3703,SUPP_0409,False,ERN 4.3,2026-11-17 00:25:00.008556
a77c36e0-f224-453d,US-MT1-26-15071,Track_Alpha_15071,ART_4079,SUPP_0069,False,ERN 3.8,2028-12-10 00:25:00.008563
d62625fa-130f-41c5,US-MT1-26-15072,Track_Alpha_15072,ART_4548,SUPP_0386,False,ERN 4.2,2026-08-06 00:25:00.008571
34a5fec3-be9e-4e82,US-MT1-26-15073,Track_Alpha_15073,ART_1214,SUPP_0470,True,ERN 4.2,2029-02-03 00:25:00.008579
5bd492d1-6e7e-4012,US-MT1-26-15074,Track_Alpha_15074,ART_4756,SUPP_0011,True,ERN 4.3,2027-02-21 00:25:00.008586
78ffb292-dad8-4882,US-MT1-26-15075,Track_Alpha_15075,ART_2758,SUPP_0296,False,ERN 4.2,2027-12-30 00:25:00.008594
347571f7-9c82-4810,US-MT1-26-15076,Track_Alpha_15076,ART_3599,SUPP_0104,True,ERN 4.3,2027-09-10 00:25:00.008602
e6d6f09b-647c-4b41,US-MT1-26-15077,Track_Alpha_15077,ART_2520,SUPP_0206,False,ERN 4.2,2027-10-25 00:25:00.008610
930d1c41-1902-4677,US-MT1-26-15078,Track_Alpha_15078,ART_2717,SUPP_0064,False,ERN 3.8,2027-07-06 00:25:00.008617
067e6e9a-3e4c-4264,US-MT1-26-15079,Track_Alpha_15079,ART_3550,SUPP_0062,False,ERN 4.2,2026-07-27 00:25:00.008625
4b365d12-2379-4bda,US-MT1-26-15080,Track_Alpha_15080,ART_4853,SUPP_0177,True,ERN 4.3,2028-01-02 00:25:00.008633
e5f269c3-5968-49f0,US-MT1-26-15081,Track_Alpha_15081,ART_3746,SUPP_0430,False,ERN 4.2,2029-01-02 00:25:00.008641
e16fd8bb-6325-4abd,US-MT1-26-15082,Track_Alpha_15082,ART_3292,SUPP_0007,False,ERN 4.3,2028-04-26 00:25:00.008649
9b3a6723-4b80-4e91,US-MT1-26-15083,Track_Alpha_15083,ART_2501,SUPP_0158,True,ERN 4.2,2028-12-21 00:25:00.008657
cac98547-50a1-4573,US-MT1-26-15084,Track_Alpha_15084,ART_1308,SUPP_0010,False,ERN 4.3,2026-10-04 00:25:00.008664
cf7f28c7-af6d-40db,US-MT1-26-15085,Track_Alpha_15085,ART_1230,SUPP_0272,False,ERN 4.2,2028-12-09 00:25:00.008683
f53a7882-cbf1-408f,US-MT1-26-15086,Track_Alpha_15086,ART_4454,SUPP_0410,False,ERN 3.8,2026-04-25 00:25:00.008693
8b6971af-3808-4e3f,US-MT1-26-15087,Track_Alpha_15087,ART_1154,SUPP_0379,False,ERN 4.2,2027-06-06 00:25:00.008701
0dd04a30-809b-4ae5,US-MT1-26-15088,Track_Alpha_15088,ART_2198,SUPP_0094,False,ERN 4.3,2026-03-29 00:25:00.008709
691bf4af-dd3d-4154,US-MT1-26-15089,Track_Alpha_15089,ART_3895,SUPP_0154,False,ERN 3.8,2029-02-03 00:25:00.008717
ef4b20bd-78e1-4a82,US-MT1-26-15090,Track_Alpha_15090,ART_1114,SUPP_0205,False,ERN 3.8,2026-06-08 00:25:00.008724
a33735de-8bda-4381,US-MT1-26-15091,Track_Alpha_15091,ART_2413,SUPP_0114,False,ERN 4.3,2027-12-17 00:25:00.008732
39f2fafe-dde5-48d1,US-MT1-26-15092,Track_Alpha_15092,ART_1310,SUPP_0378,False,ERN 4.3,2027-11-15 00:25:00.008739
d62d6122-e639-4a70,US-MT1-26-15093,Track_Alpha_15093,ART_1992,SUPP_0086,True,ERN 4.2,2028-06-29 00:25:00.008747
a372ba8f-3528-4939,US-MT1-26-15094,Track_Alpha_15094,ART_3347,SUPP_0311,True,ERN 3.8,2026-09-24 00:25:00.008755
9b9be493-173f-4875,US-MT1-26-15095,Track_Alpha_15095,ART_2041,SUPP_0196,False,ERN 4.3,2028-07-05 00:25:00.008763
cba616cc-d91f-4391,US-MT1-26-15096,Track_Alpha_15096,ART_3831,SUPP_0349,True,ERN 4.2,2028-12-02 00:25:00.008770
f583cc1e-4635-4c56,US-MT1-26-15097,Track_Alpha_15097,ART_1011,SUPP_0097,False,ERN 4.2,2027-08-06 00:25:00.008778
7ad7bed4-3c43-456e,US-MT1-26-15098,Track_Alpha_15098,ART_2427,SUPP_0430,False,ERN 4.3,2027-02-02 00:25:00.008786
e102e38f-e367-47dc,US-MT1-26-15099,Track_Alpha_15099,ART_4884,SUPP_0018,False,ERN 3.8,2026-10-11 00:25:00.008794
c073ecb9-6671-4efb,US-MT1-26-15100,Track_Alpha_15100,ART_4775,SUPP_0312,False,ERN 4.3,2026-09-06 00:25:00.008801
c14bb8ed-53da-42b0,US-MT1-26-15101,Track_Alpha_15101,ART_3279,SUPP_0414,False,ERN 4.2,2027-11-30 00:25:00.008809
185a0b96-fea3-418a,US-MT1-26-15102,Track_Alpha_15102,ART_4002,SUPP_0015,False,ERN 4.3,2026-05-23 00:25:00.008817
ebfa0a85-2bdc-447b,US-MT1-26-15103,Track_Alpha_15103,ART_4676,SUPP_0044,False,ERN 4.2,2026-09-18 00:25:00.008825
67b15395-2ca5-4f38,US-MT1-26-15104,Track_Alpha_15104,ART_3013,SUPP_0154,False,ERN 4.3,2028-04-17 00:25:00.008832
8d7545ec-09ba-4e61,US-MT1-26-15105,Track_Alpha_15105,ART_1729,SUPP_0444,True,ERN 4.3,2028-05-13 00:25:00.008840
ddba775a-71f3-46f2,US-MT1-26-15106,Track_Alpha_15106,ART_2301,SUPP_0409,False,ERN 3.8,2026-05-27 00:25:00.008848
