ingestion_id,track_id,supplier_id,timestamp,status,latency_seconds,sla_breach_flag
INGEST_027310,baf32a4d-f2c8-4478,SUPP_0072,2026-03-13 04:52:01.235124,SUCCESS,27.26,False
INGEST_027311,b048021b-1510-440e,SUPP_0122,2026-03-29 05:28:01.235132,SUCCESS,8.93,False
INGEST_027312,4a780acc-5fc2-4c95,SUPP_0055,2026-03-27 14:40:01.235141,SUCCESS,11.37,False
INGEST_027313,d25bbf59-3b7b-4a0b,SUPP_0221,2026-04-01 20:56:01.235152,SUCCESS,18.51,False
INGEST_027314,2f264e48-3be5-4177,SUPP_0419,2026-05-01 02:58:01.235161,SUCCESS,24.48,False
INGEST_027315,0db9b124-2588-45ab,SUPP_0405,2026-04-16 10:55:01.235169,SUCCESS,25.52,False
INGEST_027316,9d09ee58-a181-41ac,SUPP_0097,2026-03-03 12:13:01.235177,SUCCESS,37.58,True
INGEST_027317,8c857acc-4e2d-4b4d,SUPP_0085,2026-04-15 14:15:01.235186,SUCCESS,25.84,False
INGEST_027318,ad8ff553-d5b2-4e9c,SUPP_0441,2026-03-15 16:04:01.235194,SUCCESS,22.39,False
INGEST_027319,4193fe47-7b03-4033,SUPP_0083,2026-04-02 07:29:01.235203,SUCCESS,14.79,False
INGEST_027320,8b7a5c1b-fbc2-4dd8,SUPP_0150,2026-04-06 18:38:01.235211,SUCCESS,14.48,False
INGEST_027321,29a7b774-4e6a-492c,SUPP_0152,2026-04-07 23:50:01.235220,SUCCESS,28.49,False
INGEST_027322,102b56ca-a6ad-435b,SUPP_0241,2026-04-20 15:21:01.235228,SUCCESS,20.23,False
INGEST_027323,2ca93b14-4854-47b8,SUPP_0498,2026-04-23 19:45:01.235236,SUCCESS,12.13,False
INGEST_027324,2b82ff7c-4ded-42b1,SUPP_0117,2026-03-31 00:15:01.235245,SUCCESS,65.28,True
INGEST_027325,a30719b4-1788-4127,SUPP_0241,2026-03-23 05:32:01.235253,SUCCESS,9.58,False
INGEST_027326,090fe535-9e81-41ac,SUPP_0409,2026-05-04 12:44:01.235262,SUCCESS,21.33,False
INGEST_027327,c399b111-1574-480a,SUPP_0271,2026-04-01 19:23:01.235270,SUCCESS,7.62,False
INGEST_027328,a20b405f-accc-488d,SUPP_0470,2026-04-30 18:00:01.235279,SUCCESS,18.91,False
INGEST_027329,e3a418b4-04ac-4036,SUPP_0363,2026-04-04 20:36:01.235287,SUCCESS,9.0,False
INGEST_027330,3a924a67-c82e-4145,SUPP_0241,2026-04-10 05:22:01.235295,SUCCESS,13.62,False
INGEST_027331,57f69de4-c685-42ca,SUPP_0410,2026-04-11 02:41:01.235304,SUCCESS,72.62,True
INGEST_027332,2da00ab1-3913-4b0d,SUPP_0189,2026-04-06 00:28:01.235312,FAIL,16.68,False
INGEST_027333,615db4ca-cfb7-4b6b,SUPP_0303,2026-05-03 04:43:01.235321,SUCCESS,18.34,False
INGEST_027334,3131c1aa-e475-47e1,SUPP_0441,2026-05-01 21:01:01.235329,CONFLICT,10.94,False
INGEST_027335,09329ff1-5b9b-442b,SUPP_0249,2026-05-04 14:54:01.235337,SUCCESS,11.39,False
INGEST_027336,e3645d5a-f792-4c95,SUPP_0291,2026-04-25 23:37:01.235346,SUCCESS,15.18,False
INGEST_027337,3a0b9915-3eb4-4134,SUPP_0307,2026-03-25 18:14:01.235354,CONFLICT,5.69,False
INGEST_027338,04582de3-2c63-4be9,SUPP_0392,2026-03-13 07:34:01.235363,SUCCESS,31.09,True
INGEST_027339,d3a17266-1d2f-4694,SUPP_0448,2026-03-03 02:55:01.235371,SUCCESS,14.37,False
INGEST_027340,8928378e-4621-4892,SUPP_0262,2026-03-20 04:50:01.235379,SUCCESS,21.47,False
INGEST_027341,70afeb60-ed3d-489a,SUPP_0139,2026-05-03 00:22:01.235388,SUCCESS,6.55,False
INGEST_027342,c943e616-29d9-4db6,SUPP_0297,2026-03-14 11:46:01.235396,SUCCESS,17.17,False
INGEST_027343,f25e9de0-36d2-445c,SUPP_0041,2026-04-10 09:14:01.235404,FAIL,2.41,False
INGEST_027344,ab41559d-7424-4f93,SUPP_0352,2026-03-10 04:32:01.235413,SUCCESS,28.87,False
INGEST_027345,0e1617d4-0dba-4b2d,SUPP_0087,2026-03-18 19:42:01.235421,SUCCESS,27.11,False
INGEST_027346,4e0fd8f4-12df-4837,SUPP_0124,2026-05-06 03:39:01.235430,SUCCESS,8.39,False
INGEST_027347,f5feb790-be9b-44f2,SUPP_0316,2026-05-09 03:08:01.235438,SUCCESS,6.39,False
INGEST_027348,7529de27-3933-43b0,SUPP_0108,2026-04-07 04:14:01.235447,SUCCESS,40.26,True
INGEST_027349,fd469187-e998-46d6,SUPP_0368,2026-03-04 01:21:01.235455,SUCCESS,12.95,False
INGEST_027350,205ca32c-7702-4d24,SUPP_0377,2026-05-02 17:53:01.235463,SUCCESS,8.41,False
INGEST_027351,7e3ca2f4-899d-45e1,SUPP_0116,2026-04-08 23:51:01.235472,CONFLICT,16.66,False
INGEST_027352,315ab5f7-1d78-4275,SUPP_0428,2026-03-25 12:08:01.235480,SUCCESS,15.62,False
INGEST_027353,83600fac-eebe-4f43,SUPP_0040,2026-03-06 09:16:01.235489,SUCCESS,21.35,False
INGEST_027354,22f01d99-58d5-4809,SUPP_0413,2026-04-08 00:10:01.235497,SUCCESS,16.65,False
INGEST_027355,64681774-a754-4b58,SUPP_0094,2026-03-21 19:36:01.235505,SUCCESS,25.96,False
INGEST_027356,bb566f2c-f88d-4503,SUPP_0345,2026-03-20 15:12:01.235514,SUCCESS,8.09,False
INGEST_027357,695c00b7-2b66-4118,SUPP_0062,2026-03-16 20:07:01.235522,SUCCESS,3.3,False
INGEST_027358,91dae8ae-2aa1-4dff,SUPP_0440,2026-03-30 12:58:01.235531,SUCCESS,9.36,False
INGEST_027359,fb11b959-13a8-4320,SUPP_0198,2026-04-23 07:07:01.235539,SUCCESS,39.72,True
INGEST_027360,2cf4820f-553b-452c,SUPP_0221,2026-03-16 04:40:01.235548,SUCCESS,8.69,False
INGEST_027361,7bc04808-bb7c-42d3,SUPP_0059,2026-04-29 05:50:01.235556,SUCCESS,15.42,False
INGEST_027362,0a1a143d-1aad-490e,SUPP_0074,2026-04-07 00:50:01.235564,SUCCESS,31.16,True
INGEST_027363,fb6f8778-0e93-4f5b,SUPP_0077,2026-04-02 17:15:01.235573,SUCCESS,28.87,False
INGEST_027364,bfa69691-5cd7-49e7,SUPP_0400,2026-04-30 04:45:01.235581,SUCCESS,5.27,False
INGEST_027365,17e488bb-b733-41c3,SUPP_0456,2026-04-20 00:02:01.235589,SUCCESS,26.14,False
INGEST_027366,26f77273-7bf1-44f7,SUPP_0165,2026-03-18 08:09:01.235598,FAIL,18.58,False
INGEST_027367,eed96067-cd96-4075,SUPP_0459,2026-03-08 16:05:01.235606,SUCCESS,62.42,True
INGEST_027368,bca7b0fc-fc94-400f,SUPP_0490,2026-03-30 06:17:01.235615,SUCCESS,8.69,False
INGEST_027369,551757f9-ab72-4051,SUPP_0340,2026-03-15 14:46:01.235623,SUCCESS,14.12,False
INGEST_027370,3c9b28f6-8288-4780,SUPP_0472,2026-03-05 14:35:01.235631,SUCCESS,27.17,False
INGEST_027371,6848334a-3a66-4c16,SUPP_0441,2026-03-13 13:30:01.235645,FAIL,13.45,False
INGEST_027372,5894bf8b-9e35-4848,SUPP_0207,2026-03-05 18:17:01.235654,SUCCESS,11.67,False
INGEST_027373,14d8828b-6310-410d,SUPP_0064,2026-04-22 21:12:01.235662,SUCCESS,26.81,False
INGEST_027374,3ef7e3b2-10d1-4f16,SUPP_0473,2026-04-04 16:27:01.235671,SUCCESS,15.26,False
INGEST_027375,42f3b185-fa52-422b,SUPP_0281,2026-03-02 20:20:01.235689,SUCCESS,36.73,True
INGEST_027376,c37b05e6-0478-4541,SUPP_0105,2026-04-10 16:45:01.235698,SUCCESS,7.8,False
INGEST_027377,0e21ce0b-3e69-45e8,SUPP_0240,2026-04-17 12:12:01.235755,SUCCESS,21.2,False
INGEST_027378,27f066a6-844f-47ad,SUPP_0212,2026-03-30 20:07:01.235764,SUCCESS,12.53,False
INGEST_027379,18d56031-5ea2-4d88,SUPP_0100,2026-03-14 07:17:01.235772,SUCCESS,15.94,False
INGEST_027380,1f42f0a4-097c-4ffb,SUPP_0211,2026-04-05 21:23:01.235781,SUCCESS,13.82,False
INGEST_027381,97ff8395-d74a-475a,SUPP_0196,2026-03-31 04:29:01.235789,CONFLICT,24.44,False
INGEST_027382,90cd569c-c9d7-4da0,SUPP_0177,2026-03-20 17:42:01.235798,SUCCESS,8.97,False
INGEST_027383,81c77ae6-cf4d-4629,SUPP_0411,2026-04-30 01:17:01.235806,SUCCESS,53.51,True
INGEST_027384,f847b287-61a5-4c0a,SUPP_0139,2026-04-20 13:15:01.235815,SUCCESS,26.54,False
INGEST_027385,70a056c0-3fc4-4cbf,SUPP_0171,2026-04-29 14:01:01.235823,SUCCESS,25.14,False
INGEST_027386,e0bc9dd0-52de-4496,SUPP_0340,2026-03-21 16:47:01.235831,SUCCESS,8.08,False
INGEST_027387,10fb1514-2b25-420e,SUPP_0388,2026-05-04 20:46:01.235840,SUCCESS,20.32,False
INGEST_027388,34076730-d6f9-4af0,SUPP_0358,2026-04-24 01:46:01.235848,SUCCESS,26.14,False
INGEST_027389,38f38a56-f7a0-4a49,SUPP_0426,2026-03-17 22:15:01.235857,SUCCESS,48.88,True
INGEST_027390,3d356ed1-ef96-48c9,SUPP_0352,2026-03-12 19:14:01.235865,SUCCESS,3.21,False
INGEST_027391,f43735be-bf11-44a6,SUPP_0092,2026-04-30 02:38:01.235874,SUCCESS,9.42,False
INGEST_027392,3419d33e-b529-4100,SUPP_0206,2026-03-24 10:09:01.235882,SUCCESS,9.99,False
INGEST_027393,bc3293be-180d-46d0,SUPP_0210,2026-04-14 14:32:01.235890,SUCCESS,27.51,False
INGEST_027394,88016ada-8a04-4cd4,SUPP_0296,2026-03-23 20:23:01.235899,SUCCESS,10.76,False
INGEST_027395,7eeb73a5-962e-4daa,SUPP_0052,2026-03-21 19:53:01.235907,SUCCESS,18.16,False
INGEST_027396,a5c98f19-b449-4fb8,SUPP_0070,2026-03-16 00:22:01.235915,SUCCESS,23.46,False
INGEST_027397,e63d6716-c9a4-4f0d,SUPP_0153,2026-04-21 02:27:01.235924,SUCCESS,9.96,False
INGEST_027398,0e1617d4-0dba-4b2d,SUPP_0135,2026-04-11 07:17:01.235935,SUCCESS,15.53,False
INGEST_027399,4da2c790-b0e7-4a6a,SUPP_0477,2026-03-29 14:49:01.235944,SUCCESS,18.32,False
INGEST_027400,b243d806-b543-4c11,SUPP_0203,2026-03-06 08:30:01.235952,SUCCESS,22.92,False
INGEST_027401,edc1de7b-c1b6-4809,SUPP_0135,2026-04-09 11:03:01.235961,SUCCESS,22.55,False
INGEST_027402,1ae241c3-d760-4633,SUPP_0411,2026-03-29 16:55:01.235969,SUCCESS,7.32,False
INGEST_027403,54d36fbc-373a-4274,SUPP_0347,2026-04-10 06:12:01.235978,SUCCESS,21.9,False
INGEST_027404,36f4c29c-c72a-4b5e,SUPP_0117,2026-05-03 22:47:01.235986,SUCCESS,5.04,False
INGEST_027405,6d2ef7b0-be57-4e7c,SUPP_0169,2026-03-22 15:33:01.235994,SUCCESS,11.19,False
INGEST_027406,92663b44-e340-43b3,SUPP_0382,2026-04-03 03:00:01.236003,SUCCESS,23.55,False
INGEST_027407,42c256d9-8a54-44f8,SUPP_0436,2026-05-07 20:10:01.236011,SUCCESS,17.22,False
INGEST_027408,86e4ccd6-ff62-4973,SUPP_0084,2026-03-12 11:27:01.236020,FAIL,5.99,False
INGEST_027409,c1f826c9-8b59-4762,SUPP_0114,2026-05-09 21:15:01.236028,CONFLICT,55.11,True
INGEST_027410,12235716-8955-4c0c,SUPP_0065,2026-03-10 22:42:01.236036,CONFLICT,21.62,False
INGEST_027411,aa9a3eeb-2524-4d04,SUPP_0453,2026-04-28 19:36:01.236045,SUCCESS,30.67,True
INGEST_027412,c6faf0c5-3947-4d96,SUPP_0463,2026-03-28 10:24:01.236053,SUCCESS,4.92,False
INGEST_027413,46da754d-d4a3-4886,SUPP_0255,2026-03-11 13:42:01.236062,SUCCESS,12.07,False
INGEST_027414,f87a4c75-e026-4d19,SUPP_0401,2026-04-08 03:30:01.236070,SUCCESS,25.97,False
INGEST_027415,7bc04808-bb7c-42d3,SUPP_0401,2026-03-18 02:19:01.236078,SUCCESS,2.33,False
INGEST_027416,146829b7-1e3b-4263,SUPP_0390,2026-03-19 06:20:01.236086,SUCCESS,26.64,False
INGEST_027417,a95170e8-11d6-4c2d,SUPP_0286,2026-04-29 15:05:01.236095,SUCCESS,12.63,False
INGEST_027418,4395da0c-b08e-48f1,SUPP_0369,2026-04-30 07:13:01.236103,FAIL,4.6,False
INGEST_027419,c5557e40-18df-4781,SUPP_0210,2026-04-30 22:44:01.236112,SUCCESS,18.24,False
INGEST_027420,d881d14f-d561-4e67,SUPP_0299,2026-03-13 16:57:01.236120,SUCCESS,20.06,False
INGEST_027421,915d5653-dab4-468c,SUPP_0227,2026-03-24 06:10:01.236129,SUCCESS,7.06,False
INGEST_027422,f9c87708-af0d-4a36,SUPP_0315,2026-04-21 07:04:01.236137,CONFLICT,2.35,False
INGEST_027423,6894b38a-12ac-406f,SUPP_0387,2026-03-10 18:08:01.236145,SUCCESS,9.24,False
INGEST_027424,56e4ad21-6484-4b4b,SUPP_0339,2026-04-16 03:15:01.236154,SUCCESS,15.69,False
INGEST_027425,c4b495db-7217-4081,SUPP_0487,2026-04-19 02:17:01.236162,SUCCESS,20.65,False
INGEST_027426,a0295a01-63fa-4798,SUPP_0452,2026-04-27 01:43:01.236171,SUCCESS,10.42,False
INGEST_027427,43a4d0e7-ebfe-4ce2,SUPP_0038,2026-04-18 18:57:01.236180,SUCCESS,19.6,False
INGEST_027428,a708b4d7-250c-48e8,SUPP_0344,2026-03-17 21:15:01.236188,SUCCESS,7.26,False
INGEST_027429,0bf9e93a-2c19-44cd,SUPP_0189,2026-03-10 16:52:01.236197,SUCCESS,58.61,True
INGEST_027430,8738b49c-c8c9-4cf4,SUPP_0202,2026-04-26 14:27:01.236205,SUCCESS,3.8,False
INGEST_027431,38563f07-23d8-4fdb,SUPP_0437,2026-03-31 17:32:01.236214,SUCCESS,2.34,False
INGEST_027432,b3070ea1-6fc0-456d,SUPP_0000,2026-05-02 14:10:01.236222,SUCCESS,21.01,False
INGEST_027433,1414e673-80c9-4524,SUPP_0110,2026-05-09 09:20:01.236230,SUCCESS,17.14,False
INGEST_027434,087cd5b0-4b13-4960,SUPP_0092,2026-04-04 10:46:01.236239,SUCCESS,2.76,False
INGEST_027435,97e3dd68-e3a4-430e,SUPP_0141,2026-03-16 06:47:01.236247,SUCCESS,32.43,True
INGEST_027436,e004d9be-0707-4352,SUPP_0125,2026-04-30 04:07:01.236256,SUCCESS,19.61,False
INGEST_027437,795acc3d-90cb-482b,SUPP_0302,2026-03-28 16:04:01.236264,SUCCESS,23.04,False
INGEST_027438,6b63afac-c444-41b0,SUPP_0240,2026-04-05 18:33:01.236272,SUCCESS,8.88,False
INGEST_027439,bd080ee1-c98a-4a21,SUPP_0251,2026-03-23 05:17:01.236281,SUCCESS,2.6,False
INGEST_027440,a8fddd60-a5e0-418c,SUPP_0351,2026-04-02 13:31:01.236289,SUCCESS,9.94,False
INGEST_027441,855182a4-112b-4f04,SUPP_0465,2026-05-09 08:46:01.236298,SUCCESS,20.0,False
INGEST_027442,d8f99559-fe59-47fd,SUPP_0323,2026-04-16 13:31:01.236306,SUCCESS,6.4,False
INGEST_027443,65d728aa-ecfb-4dfa,SUPP_0474,2026-05-09 15:13:01.236314,SUCCESS,3.43,False
INGEST_027444,6eb0b40e-55fc-4970,SUPP_0045,2026-04-23 21:43:01.236323,SUCCESS,2.95,False
INGEST_027445,b65d8a03-5c66-4fef,SUPP_0007,2026-04-06 00:10:01.236331,SUCCESS,22.88,False
INGEST_027446,b10d54e0-27aa-48e4,SUPP_0233,2026-05-02 08:25:01.236339,SUCCESS,8.15,False
INGEST_027447,b4a78301-8749-41fd,SUPP_0309,2026-03-30 10:26:01.236348,SUCCESS,3.95,False
INGEST_027448,59763656-cdfc-4a8c,SUPP_0352,2026-04-12 10:09:01.236356,SUCCESS,19.72,False
INGEST_027449,61ac2100-97ed-4659,SUPP_0365,2026-03-20 11:29:01.236365,SUCCESS,35.69,True
INGEST_027450,802bbcbe-b8fa-42ab,SUPP_0254,2026-03-29 13:02:01.236373,SUCCESS,28.18,False
INGEST_027451,e60a2175-a54e-4dc6,SUPP_0289,2026-04-05 06:45:01.236381,SUCCESS,18.47,False
INGEST_027452,c74c77c4-9e71-4211,SUPP_0415,2026-05-08 05:33:01.236389,SUCCESS,6.25,False
INGEST_027453,afa6a71e-cd29-4454,SUPP_0053,2026-03-11 01:51:01.236398,SUCCESS,15.82,False
INGEST_027454,44f2025a-cc7e-4c2f,SUPP_0475,2026-03-08 13:02:01.236406,SUCCESS,24.37,False
INGEST_027455,0799b1d9-e5cb-4c9d,SUPP_0081,2026-04-15 22:04:01.236415,SUCCESS,31.62,True
INGEST_027456,0c359a50-1719-465c,SUPP_0341,2026-03-16 19:19:01.236423,SUCCESS,43.09,True
INGEST_027457,3a0b9915-3eb4-4134,SUPP_0163,2026-03-16 08:07:01.236432,SUCCESS,14.39,False
INGEST_027458,0c3680ba-eb8c-4c3e,SUPP_0013,2026-04-03 15:48:01.236440,SUCCESS,17.86,False
INGEST_027459,38b40926-8ded-47fb,SUPP_0048,2026-04-12 22:47:01.236448,SUCCESS,21.2,False
INGEST_027460,5d3c2d10-b509-48ce,SUPP_0077,2026-03-31 02:54:01.236457,SUCCESS,26.12,False
INGEST_027461,06bab7a1-8527-498a,SUPP_0357,2026-04-22 13:43:01.236465,SUCCESS,14.83,False
INGEST_027462,af89f3cf-4ed4-4ce2,SUPP_0259,2026-04-30 05:46:01.236474,SUCCESS,0.74,False
INGEST_027463,adc52298-64da-4a03,SUPP_0428,2026-03-16 19:28:01.236482,SUCCESS,5.89,False
INGEST_027464,7f7bbba0-4fd3-4af2,SUPP_0310,2026-03-26 06:41:01.236490,SUCCESS,22.3,False
INGEST_027465,742898ed-6d4a-4fdd,SUPP_0196,2026-05-02 16:51:01.236499,SUCCESS,29.08,False
INGEST_027466,3dce7c5a-29ea-4438,SUPP_0193,2026-04-14 13:21:01.236507,SUCCESS,15.93,False
INGEST_027467,34d7b5dc-e110-45b6,SUPP_0197,2026-05-06 18:25:01.236516,SUCCESS,28.1,False
INGEST_027468,3d8ab40c-9fb6-424d,SUPP_0021,2026-03-08 11:23:01.236524,SUCCESS,63.88,True
INGEST_027469,7d737e68-dbbb-4e9a,SUPP_0014,2026-05-06 07:01:01.236533,SUCCESS,42.3,True
INGEST_027470,c8a46961-96ef-4fb1,SUPP_0154,2026-04-08 17:30:01.236541,SUCCESS,5.72,False
INGEST_027471,422f7b9d-1393-446e,SUPP_0248,2026-04-05 15:29:01.236549,SUCCESS,8.09,False
INGEST_027472,1522bf25-5951-4ea3,SUPP_0035,2026-03-30 23:21:01.236558,SUCCESS,24.54,False
INGEST_027473,1559d09f-9c06-4daf,SUPP_0244,2026-04-14 16:40:01.236566,SUCCESS,8.31,False
INGEST_027474,7d285786-91b0-4c7f,SUPP_0161,2026-04-29 20:11:01.236575,SUCCESS,12.19,False
INGEST_027475,f8e453aa-739b-4143,SUPP_0121,2026-05-05 03:48:01.236583,SUCCESS,55.66,True
INGEST_027476,c2f4edfe-6029-4e2f,SUPP_0444,2026-03-16 01:23:01.236592,SUCCESS,13.84,False
INGEST_027477,123e2249-9cda-4e22,SUPP_0468,2026-04-26 02:20:01.236600,SUCCESS,18.02,False
INGEST_027478,c6733230-a302-4d9a,SUPP_0182,2026-04-29 01:42:01.236608,SUCCESS,10.5,False
INGEST_027479,dc269f35-4c26-4b5d,SUPP_0267,2026-03-04 13:11:01.236617,SUCCESS,13.53,False
INGEST_027480,f31ba53a-b76f-4c8f,SUPP_0349,2026-04-28 22:32:01.236625,SUCCESS,11.75,False
INGEST_027481,fea7ec9e-a519-4447,SUPP_0107,2026-03-23 23:47:01.236634,SUCCESS,25.03,False
INGEST_027482,05929911-0c99-4ad7,SUPP_0247,2026-03-13 05:45:01.236648,FAIL,6.35,False
INGEST_027483,3991808b-eed4-4531,SUPP_0485,2026-04-05 12:49:01.236660,FAIL,10.34,False
INGEST_027484,f1573cdc-3c0c-435d,SUPP_0066,2026-03-21 16:58:01.236668,SUCCESS,18.05,False
INGEST_027485,f524d6c1-2027-42d4,SUPP_0278,2026-04-01 09:55:01.236688,SUCCESS,3.16,False
INGEST_027486,12603b60-6b1a-4673,SUPP_0265,2026-04-12 04:47:01.236697,SUCCESS,13.71,False
INGEST_027487,6856469b-b1ca-4c71,SUPP_0175,2026-04-06 06:34:01.236705,SUCCESS,17.31,False
INGEST_027488,9e9ea840-22e0-4761,SUPP_0392,2026-03-05 04:08:01.236714,SUCCESS,16.52,False
INGEST_027489,d5f2888b-3347-43c9,SUPP_0405,2026-05-04 11:39:01.236722,SUCCESS,5.39,False
INGEST_027490,2725aa42-d3ac-40e1,SUPP_0040,2026-04-19 06:36:01.236730,SUCCESS,9.19,False
INGEST_027491,068a50ab-0a4d-4a59,SUPP_0398,2026-04-30 03:50:01.236739,SUCCESS,6.71,False
INGEST_027492,0e09f2fb-7973-49fe,SUPP_0129,2026-03-06 02:20:01.236747,SUCCESS,8.37,False
INGEST_027493,67566bff-7344-42a0,SUPP_0405,2026-03-28 18:20:01.236755,SUCCESS,11.28,False
INGEST_027494,3eb871d2-6136-40f6,SUPP_0378,2026-03-16 13:26:01.236764,SUCCESS,13.43,False
INGEST_027495,548f2d18-d4ad-4f53,SUPP_0095,2026-03-21 12:53:01.236772,SUCCESS,20.04,False
INGEST_027496,23ceeb17-d8e8-428d,SUPP_0208,2026-03-18 05:00:01.236781,SUCCESS,36.23,True
INGEST_027497,6412c455-7ed8-4ca8,SUPP_0419,2026-04-14 18:12:01.236789,SUCCESS,13.28,False
INGEST_027498,3c3edec3-ebcb-4265,SUPP_0306,2026-03-08 15:46:01.236798,SUCCESS,33.04,True
INGEST_027499,1791bbf2-9eb2-4688,SUPP_0188,2026-03-17 10:36:01.236806,SUCCESS,23.78,False
INGEST_027500,b3bd6d66-53de-4c2e,SUPP_0379,2026-03-25 09:25:01.236814,SUCCESS,29.86,False
INGEST_027501,ea1624aa-e17c-4a21,SUPP_0212,2026-03-18 08:26:01.236823,SUCCESS,32.92,True
INGEST_027502,20a44029-1268-46fc,SUPP_0406,2026-04-25 12:33:01.236831,SUCCESS,27.06,False
INGEST_027503,78ac90ad-1a9d-49e7,SUPP_0450,2026-03-21 17:59:01.236840,SUCCESS,15.03,False
INGEST_027504,68bf6e0e-9bc9-4929,SUPP_0304,2026-03-04 01:26:01.236848,FAIL,17.11,False
INGEST_027505,c88a94c6-6575-49e3,SUPP_0348,2026-03-16 10:21:01.236857,SUCCESS,17.05,False
INGEST_027506,0cf5f439-b1c5-4c92,SUPP_0048,2026-03-30 13:01:01.236865,SUCCESS,9.93,False
INGEST_027507,fc9fa2c5-0d97-4eab,SUPP_0267,2026-03-22 08:30:01.236873,SUCCESS,2.26,False
INGEST_027508,64941373-e16e-4c7b,SUPP_0304,2026-05-08 04:16:01.236881,SUCCESS,21.01,False
INGEST_027509,0cea2e68-2b7f-4112,SUPP_0443,2026-03-26 18:02:01.236890,CONFLICT,10.86,False
INGEST_027510,fe6fb2fe-4d0f-4cfd,SUPP_0282,2026-04-23 20:58:01.236898,SUCCESS,18.83,False
INGEST_027511,18e32b7c-b00f-4ffd,SUPP_0423,2026-03-04 05:54:01.236907,SUCCESS,22.47,False
INGEST_027512,91e9278e-5a08-4a61,SUPP_0279,2026-03-08 12:37:01.236915,SUCCESS,17.35,False
INGEST_027513,71071054-dac0-4c2f,SUPP_0235,2026-03-31 00:10:01.236924,FAIL,30.17,True
INGEST_027514,733e93f1-e3ec-474f,SUPP_0465,2026-03-30 10:56:01.236932,SUCCESS,39.47,True
INGEST_027515,825fd737-0be3-423d,SUPP_0163,2026-05-08 10:45:01.236940,SUCCESS,22.65,False
INGEST_027516,704c70b7-dceb-4bc3,SUPP_0054,2026-04-14 06:24:01.236949,SUCCESS,10.17,False
INGEST_027517,6a820fe1-db8d-48a2,SUPP_0409,2026-03-15 19:02:01.236957,SUCCESS,31.7,True
INGEST_027518,d24536b7-d69d-42c4,SUPP_0103,2026-03-10 14:55:01.236966,SUCCESS,4.5,False
INGEST_027519,b214ac02-1d11-4089,SUPP_0160,2026-03-27 10:20:01.236974,SUCCESS,11.09,False
INGEST_027520,87415245-a2f5-412d,SUPP_0369,2026-03-16 18:18:01.236983,FAIL,7.88,False
INGEST_027521,a8cb1060-8468-4f2a,SUPP_0317,2026-03-12 17:09:01.236991,SUCCESS,18.14,False
INGEST_027522,3bab5cce-6e71-4941,SUPP_0477,2026-03-27 12:11:01.237000,SUCCESS,12.0,False
INGEST_027523,9d22c232-36f4-42d1,SUPP_0054,2026-04-08 14:54:01.237008,SUCCESS,3.51,False
INGEST_027524,16034fd3-7df2-4e7c,SUPP_0206,2026-04-27 00:11:01.237016,SUCCESS,11.78,False
INGEST_027525,48a37f67-d23c-47a8,SUPP_0454,2026-05-09 01:31:01.237025,SUCCESS,10.16,False
INGEST_027526,f3a339c6-d213-4253,SUPP_0294,2026-03-27 07:08:01.237033,SUCCESS,15.74,False
INGEST_027527,622b4a03-8c2b-4acb,SUPP_0478,2026-04-15 23:45:01.237041,SUCCESS,18.76,False
INGEST_027528,4f802fc9-7154-4906,SUPP_0132,2026-05-05 15:44:01.237050,SUCCESS,23.34,False
INGEST_027529,f25ca294-6520-4599,SUPP_0325,2026-03-19 16:54:01.237058,SUCCESS,39.9,True
INGEST_027530,3e835efc-1e6f-4da8,SUPP_0022,2026-03-13 00:18:01.237067,SUCCESS,17.79,False
INGEST_027531,7afff2e4-f9c9-43ab,SUPP_0412,2026-03-16 08:40:01.237075,SUCCESS,4.63,False
INGEST_027532,78cd88d5-5f27-4334,SUPP_0198,2026-04-18 04:34:01.237084,SUCCESS,16.09,False
INGEST_027533,c99ef7c3-699e-46ed,SUPP_0280,2026-03-03 02:39:01.237092,SUCCESS,16.91,False
INGEST_027534,9e01ebe6-e432-4606,SUPP_0313,2026-04-24 11:27:01.237100,SUCCESS,22.42,False
INGEST_027535,4bd3a44c-0af1-4a33,SUPP_0361,2026-03-24 20:09:01.237109,SUCCESS,24.0,False
INGEST_027536,fdf66f9a-ef53-48df,SUPP_0305,2026-03-20 00:51:01.237117,SUCCESS,16.22,False
INGEST_027537,3c6244fb-805f-474f,SUPP_0064,2026-04-21 10:06:01.237126,SUCCESS,42.93,True
INGEST_027538,571146d1-7e74-403f,SUPP_0276,2026-04-09 07:56:01.237134,SUCCESS,4.82,False
INGEST_027539,44daae70-06ac-41f1,SUPP_0373,2026-03-27 17:37:01.237142,SUCCESS,27.99,False
INGEST_027540,69a2890a-d1fd-4ac7,SUPP_0310,2026-04-03 22:01:01.237151,SUCCESS,10.58,False
INGEST_027541,8b4f09a0-a777-468b,SUPP_0015,2026-04-18 08:53:01.237159,SUCCESS,2.14,False
INGEST_027542,a1b0622a-fdf9-4818,SUPP_0117,2026-04-08 06:57:01.237168,SUCCESS,17.33,False
INGEST_027543,454bfe11-7da6-4bc3,SUPP_0379,2026-04-17 01:40:01.237176,SUCCESS,22.06,False
INGEST_027544,4ac3b732-94b6-4936,SUPP_0425,2026-05-06 19:32:01.237184,SUCCESS,13.36,False
INGEST_027545,43bbdbe3-8d63-4f82,SUPP_0397,2026-04-05 07:35:01.237193,SUCCESS,20.39,False
